timestamp_utc,price_eur_mwh,prediction,residual,forecast_q10,forecast_q50,forecast_q90
2023-01-12 10:00:00+00:00,87.38,101.51789855957033,-14.137898559570331,,,
2023-01-12 11:00:00+00:00,75.88,98.84337615966795,-22.96337615966796,,,
2023-01-12 12:00:00+00:00,81.84,99.8864288330078,-18.046428833007795,,,
2023-01-12 13:00:00+00:00,88.2,109.16357421875,-20.963574218749997,,,
2023-01-12 14:00:00+00:00,95.18,122.03308868408205,-26.85308868408204,,,
2023-01-12 15:00:00+00:00,99.08,127.66978454589844,-28.58978454589844,,,
2023-01-12 16:00:00+00:00,112.01,130.95191955566406,-18.941919555664057,,,
2023-01-12 17:00:00+00:00,119.49,129.99362182617188,-10.50362182617188,,,
2023-01-12 18:00:00+00:00,100.79,122.81105041503906,-22.021050415039056,,,
2023-01-12 19:00:00+00:00,99.35,101.73975372314452,-2.3897537231445227,,,
2023-01-12 20:00:00+00:00,84.77,82.17235565185547,2.5976443481445273,,,
2023-01-12 21:00:00+00:00,70.43,72.5985336303711,-2.168533630371087,,,
2023-01-12 22:00:00+00:00,39.57,42.91883850097656,-3.348838500976562,,,
2023-01-12 23:00:00+00:00,32.64,24.257957458496094,8.382042541503907,,,
2023-01-13 00:00:00+00:00,16.99,22.343246459960938,-5.353246459960939,,,
2023-01-13 01:00:00+00:00,9.0,24.8365535736084,-15.836553573608398,,,
2023-01-13 02:00:00+00:00,2.02,26.25033569335937,-24.230335693359372,,,
2023-01-13 03:00:00+00:00,2.61,34.43547058105469,-31.825470581054688,,,
2023-01-13 04:00:00+00:00,25.26,58.50362777709961,-33.243627777099604,,,
2023-01-13 05:00:00+00:00,54.74,89.02276611328125,-34.28276611328125,,,
2023-01-13 06:00:00+00:00,87.88,113.03658294677734,-25.15658294677735,,,
2023-01-13 07:00:00+00:00,105.95,112.81932067871094,-6.869320678710935,,,
2023-01-13 08:00:00+00:00,100.64,109.71176147460938,-9.071761474609374,,,
2023-01-13 09:00:00+00:00,94.85,93.37370300292967,1.476296997070321,,,
2023-01-13 10:00:00+00:00,84.93,87.70014190673828,-2.7701419067382744,,,
2023-01-13 11:00:00+00:00,76.53,77.904541015625,-1.3745410156249989,,,
2023-01-13 12:00:00+00:00,70.24,72.1104507446289,-1.8704507446289114,,,
2023-01-13 13:00:00+00:00,73.55,79.1931381225586,-5.643138122558597,,,
2023-01-13 14:00:00+00:00,79.85,88.08956909179688,-8.23956909179688,,,
2023-01-13 15:00:00+00:00,85.31,94.02094268798828,-8.710942687988279,,,
2023-01-13 16:00:00+00:00,96.9,108.65567016601562,-11.75567016601562,,,
2023-01-13 17:00:00+00:00,96.97,102.32306671142578,-5.353066711425782,,,
2023-01-13 18:00:00+00:00,95.91,94.26266479492188,1.6473352050781216,,,
2023-01-13 19:00:00+00:00,84.94,78.74251556396484,6.197484436035154,,,
2023-01-13 20:00:00+00:00,76.89,71.33379364013672,5.556206359863282,,,
2023-01-13 21:00:00+00:00,76.51,67.24823760986328,9.261762390136724,,,
2023-01-13 22:00:00+00:00,68.3,39.80075454711914,28.499245452880857,,,
2023-01-13 23:00:00+00:00,25.68,26.105302810668945,-0.4253028106689456,,,
2023-01-14 00:00:00+00:00,34.62,26.71268653869629,7.907313461303708,,,
2023-01-14 01:00:00+00:00,44.7,27.517484664916992,17.18251533508301,,,
2023-01-14 02:00:00+00:00,41.23,28.36398696899414,12.866013031005856,,,
2023-01-14 03:00:00+00:00,40.7,34.82181167602539,5.878188323974612,,,
2023-01-14 04:00:00+00:00,40.68,41.19451904296875,-0.5145190429687503,,,
2023-01-14 05:00:00+00:00,45.1,60.98491668701172,-15.884916687011717,,,
2023-01-14 06:00:00+00:00,53.14,78.69281768798828,-25.55281768798828,,,
2023-01-14 07:00:00+00:00,52.34,89.14679718017578,-36.80679718017578,,,
2023-01-14 08:00:00+00:00,54.16,90.59722137451172,-36.43722137451172,,,
2023-01-14 09:00:00+00:00,50.47,82.85700225830078,-32.38700225830078,,,
2023-01-14 10:00:00+00:00,55.01,76.21981811523438,-21.209818115234377,,,
2023-01-14 11:00:00+00:00,48.91,68.40052795410156,-19.490527954101566,,,
2023-01-14 12:00:00+00:00,25.25,47.12315368652344,-21.873153686523438,,,
2023-01-14 13:00:00+00:00,13.42,34.48648452758789,-21.06648452758789,,,
2023-01-14 14:00:00+00:00,9.05,33.694698333740234,-24.644698333740234,,,
2023-01-14 15:00:00+00:00,9.04,28.35283088684082,-19.31283088684082,,,
2023-01-14 16:00:00+00:00,11.04,44.5777702331543,-33.5377702331543,,,
2023-01-14 17:00:00+00:00,13.69,44.51360321044922,-30.82360321044922,,,
2023-01-14 18:00:00+00:00,6.84,43.14126205444336,-36.301262054443356,,,
2023-01-14 19:00:00+00:00,9.03,25.371835708618164,-16.341835708618163,,,
2023-01-14 20:00:00+00:00,9.07,19.424760818481445,-10.354760818481445,,,
2023-01-14 21:00:00+00:00,5.9,25.413021087646484,-19.513021087646486,,,
2023-01-14 22:00:00+00:00,5.19,21.950801849365234,-16.760801849365233,,,
2023-01-14 23:00:00+00:00,3.94,2.3247203826904297,1.6152796173095703,,,
2023-01-15 00:00:00+00:00,1.71,6.164554119110107,-4.4545541191101075,,,
2023-01-15 01:00:00+00:00,4.1,12.12973403930664,-8.029734039306641,,,
2023-01-15 02:00:00+00:00,2.65,9.848468780517578,-7.198468780517578,,,
2023-01-15 03:00:00+00:00,2.87,9.834959983825684,-6.9649599838256835,,,
2023-01-15 04:00:00+00:00,4.01,10.82669734954834,-6.81669734954834,,,
2023-01-15 05:00:00+00:00,1.58,11.385319709777832,-9.805319709777832,,,
2023-01-15 06:00:00+00:00,1.74,22.17669677734375,-20.43669677734375,,,
2023-01-15 07:00:00+00:00,9.08,27.698959350585938,-18.61895935058594,,,
2023-01-15 08:00:00+00:00,10.31,30.740135192871094,-20.43013519287109,,,
2023-01-15 09:00:00+00:00,9.01,17.073923110961914,-8.063923110961914,,,
2023-01-15 10:00:00+00:00,8.03,9.261921882629396,-1.231921882629397,,,
2023-01-15 11:00:00+00:00,6.76,3.813847303390503,2.946152696609497,,,
