timestamp_utc,price_eur_mwh,prediction,fold,residual,forecast_q10,forecast_q50,forecast_q90
2024-08-18 08:00:00+00:00,72.12,85.8152847290039,fold_2,-13.695284729003902,55.898168746948244,75.67222776412964,95.19795452499392
2024-08-18 09:00:00+00:00,72.52,78.77169036865234,fold_2,-6.251690368652348,48.85457438659668,68.62863340377808,88.15436016464236
2024-08-18 10:00:00+00:00,66.03,75.97773742675781,fold_2,-9.947737426757811,46.06062144470215,65.83468046188355,85.36040722274782
2024-08-18 11:00:00+00:00,33.64,70.56407165527344,fold_2,-36.92407165527344,40.646955673217775,60.42101469039917,79.94674145126345
2024-08-18 12:00:00+00:00,17.72,67.8359146118164,fold_2,-50.11591461181641,37.918798629760744,57.69285764694214,77.21858440780642
2024-08-18 13:00:00+00:00,51.28,66.50658416748047,fold_2,-15.226584167480468,36.589468185424806,56.3635272026062,75.88925396347048
2024-08-18 14:00:00+00:00,69.86,73.40824890136719,fold_2,-3.548248901367188,43.491132919311525,63.26519193649292,82.7909186973572
2024-08-18 15:00:00+00:00,82.39,94.66384887695312,fold_2,-12.273848876953124,64.74673289489746,84.52079191207886,104.04651867294314
2024-08-18 16:00:00+00:00,93.85,113.48796081542967,fold_2,-19.63796081542968,83.57084483337401,103.34490385055541,122.87063061141968
2024-08-18 17:00:00+00:00,109.93,134.3686065673828,fold_2,-24.438606567382806,104.45149058532715,124.22554960250855,143.75127636337282
2024-08-18 18:00:00+00:00,115.68,144.35494995117188,fold_2,-28.674949951171868,114.43783396911621,134.2118929862976,153.7376197471619
2024-08-18 19:00:00+00:00,109.83,129.4090118408203,fold_2,-19.579011840820314,99.49189585876465,119.26595487594605,138.79168163681032
2024-08-18 20:00:00+00:00,111.4,115.72345733642578,fold_2,-4.323457336425776,85.80634135437012,105.58040037155152,125.10612713241579
2024-08-18 21:00:00+00:00,99.45,107.17752838134766,fold_2,-7.727528381347653,77.260412399292,97.0344714164734,116.56019817733767
2024-08-18 22:00:00+00:00,97.39,112.57569122314452,fold_2,-15.185691223144516,82.88940240478514,102.73534576416014,121.95836101913453
2024-08-18 23:00:00+00:00,90.1,107.73661041259766,fold_2,-17.636610412597662,78.05032159423828,97.89626495361328,117.11928020858767
2024-08-19 00:00:00+00:00,88.7,106.31031799316406,fold_2,-17.61031799316406,76.62402917480469,96.46997253417969,115.69298778915407
2024-08-19 01:00:00+00:00,84.86,106.57343292236328,fold_2,-21.713432922363282,76.88714410400391,96.73308746337891,115.95610271835329
2024-08-19 02:00:00+00:00,84.5,108.52527618408205,fold_2,-24.025276184082045,78.83898736572267,98.68493072509767,117.90794598007206
2024-08-19 03:00:00+00:00,87.97,116.30109405517578,fold_2,-28.331094055175782,86.61480523681641,106.46074859619141,125.68376385116579
2024-08-19 04:00:00+00:00,129.0,149.8575897216797,fold_2,-20.857589721679688,120.17130090332032,140.01724426269533,159.2402595176697
2024-08-19 05:00:00+00:00,152.33,164.67105102539062,fold_2,-12.341051025390612,134.98476220703125,154.83070556640627,174.05372082138064
2024-08-19 06:00:00+00:00,129.6,149.83375549316406,fold_2,-20.233755493164068,120.14746667480469,139.9934100341797,159.21642528915407
2024-08-19 07:00:00+00:00,112.58,127.58042907714844,fold_2,-15.00042907714844,97.89414025878907,117.74008361816406,136.96309887313845
2024-08-19 08:00:00+00:00,96.9,105.71280670166016,fold_2,-8.81280670166015,76.02651788330078,95.87246124267578,115.09547649765017
2024-08-19 09:00:00+00:00,89.74,99.71296691894533,fold_2,-9.972966918945332,70.02667810058595,89.87262145996095,109.09563671493534
2024-08-19 10:00:00+00:00,84.38,85.53910827636719,fold_2,-1.159108276367192,55.852819458007815,75.69876281738281,94.9217780723572
2024-08-19 11:00:00+00:00,78.87,79.96379089355469,fold_2,-1.093790893554683,50.277502075195315,70.12344543457031,89.3464606895447
2024-08-19 12:00:00+00:00,80.21,79.1578598022461,fold_2,1.0521401977539,49.47157098388672,69.31751434326172,88.5405295982361
2024-08-19 13:00:00+00:00,79.9,81.71187591552734,fold_2,-1.811875915527338,52.02558709716797,71.87153045654297,91.09454571151736
2024-08-19 14:00:00+00:00,84.05,94.86626434326172,fold_2,-10.816264343261722,65.17997552490235,85.02591888427735,104.24893413925173
2024-08-19 15:00:00+00:00,100.7,115.8938446044922,fold_2,-15.193844604492199,86.20755578613283,106.05349914550783,125.27651440048221
2024-08-19 16:00:00+00:00,113.97,140.9342803955078,fold_2,-26.964280395507814,111.24799157714844,131.09393493652345,150.31695019149782
